Date,Open,High,Low,Close,Adj Close,Volume
2/28/02,0.95,1,0.91,0.95,0.95,2700
3/1/02,0.93,1,0.84,1,1,3800
3/4/02,0.95,1,0.89,0.92,0.92,8200
3/5/02,0.92,0.95,0.92,0.92,0.92,1600
3/6/02,1.03,1.04,0.95,0.96,0.96,21400
3/7/02,1.04,1.04,0.93,0.93,0.93,6900
3/8/02,0.87,1.04,0.86,1.02,1.02,37600
3/11/02,1.04,1.04,1,1.02,1.02,2100
3/12/02,1.04,1.04,0.93,0.96,0.96,15000
3/13/02,0.92,1.02,0.92,0.95,0.95,11700
3/14/02,0.93,0.98,0.93,0.95,0.95,7200
3/15/02,0.93,0.93,0.92,0.93,0.93,7200
3/18/02,0.93,0.93,0.93,0.93,0.93,0
3/19/02,0.93,0.93,0.93,0.93,0.93,1400
3/20/02,0.93,0.93,0.93,0.93,0.93,0
3/21/02,0.94,0.94,0.93,0.93,0.93,3800
3/22/02,1,1.01,0.92,0.92,0.92,3600
3/25/02,1,1,0.95,0.95,0.95,3800
3/26/02,1,1,0.95,1,1,2800
3/27/02,0.95,0.99,0.85,0.99,0.99,7900
3/28/02,0.9,0.99,0.9,0.9,0.9,1900
4/1/02,0.9,0.9,0.9,0.9,0.9,0
4/2/02,0.85,0.98,0.85,0.85,0.85,20300
4/3/02,0.9,0.95,0.86,0.86,0.86,9800
4/4/02,0.87,0.87,0.86,0.86,0.86,5300
4/5/02,0.89,0.9,0.89,0.9,0.9,5700
4/8/02,0.91,0.91,0.9,0.9,0.9,2400
4/9/02,0.86,0.87,0.82,0.82,0.82,5600
4/10/02,0.9,0.91,0.9,0.91,0.91,400
4/11/02,0.91,0.91,0.91,0.91,0.91,0
4/12/02,0.91,0.91,0.91,0.91,0.91,400
4/15/02,0.91,0.91,0.91,0.91,0.91,0
4/16/02,0.83,0.91,0.83,0.91,0.91,200
4/17/02,0.83,0.91,0.83,0.91,0.91,400
4/18/02,0.85,0.91,0.85,0.91,0.91,30500
4/19/02,0.83,0.91,0.83,0.91,0.91,200
4/22/02,0.85,0.91,0.83,0.91,0.91,11200
4/23/02,0.88,0.88,0.83,0.85,0.85,6400
4/24/02,0.83,0.91,0.83,0.91,0.91,3100
4/25/02,0.91,0.91,0.91,0.91,0.91,100
4/26/02,0.9,0.9,0.71,0.81,0.81,12900
4/29/02,0.81,0.81,0.81,0.81,0.81,0
4/30/02,0.8,0.8,0.8,0.8,0.8,2800
5/1/02,0.82,0.83,0.82,0.83,0.83,1600
5/2/02,0.83,0.83,0.83,0.83,0.83,0
5/3/02,0.86,0.86,0.86,0.86,0.86,2700
5/6/02,0.87,0.88,0.85,0.88,0.88,6600
5/7/02,0.87,0.87,0.76,0.83,0.83,2500
5/8/02,0.75,0.83,0.75,0.78,0.78,1500
5/9/02,0.79,0.91,0.79,0.91,0.91,13500
5/10/02,0.8,0.8,0.79,0.79,0.79,1200
5/13/02,0.79,0.79,0.79,0.79,0.79,0
5/14/02,0.9,0.9,0.83,0.83,0.83,300
5/15/02,0.83,0.83,0.83,0.83,0.83,100
5/16/02,0.83,0.83,0.83,0.83,0.83,0
5/17/02,0.9,0.9,0.89,0.89,0.89,1900
5/20/02,0.89,0.89,0.83,0.83,0.83,300
5/21/02,0.88,0.88,0.88,0.88,0.88,100
5/22/02,0.85,0.85,0.79,0.83,0.83,7700
5/23/02,0.76,0.85,0.76,0.85,0.85,400
5/24/02,0.84,0.84,0.84,0.84,0.84,200
5/28/02,0.84,0.84,0.84,0.84,0.84,0
5/29/02,0.8,0.8,0.8,0.8,0.8,1000
5/30/02,0.8,0.8,0.8,0.8,0.8,2600
5/31/02,0.8,0.8,0.76,0.76,0.76,2400
6/3/02,0.8,0.8,0.76,0.76,0.76,3200
6/4/02,0.8,0.84,0.8,0.8,0.8,4300
6/5/02,0.8,0.81,0.75,0.81,0.81,5800
6/6/02,0.81,0.81,0.81,0.81,0.81,0
6/7/02,0.85,0.85,0.85,0.85,0.85,100
6/10/02,0.81,0.85,0.81,0.85,0.85,5100
6/11/02,0.85,0.85,0.85,0.85,0.85,100
6/12/02,0.83,0.83,0.8,0.8,0.8,2000
6/13/02,0.78,0.78,0.77,0.77,0.77,2100
6/14/02,0.8,0.8,0.8,0.8,0.8,400
6/17/02,0.85,0.86,0.85,0.86,0.86,2000
6/18/02,0.75,0.75,0.75,0.75,0.75,100
6/19/02,0.83,0.83,0.83,0.83,0.83,500
6/20/02,0.76,0.84,0.76,0.76,0.76,6600
6/21/02,0.86,0.86,0.76,0.8,0.8,6400
6/24/02,0.8,0.8,0.8,0.8,0.8,1200
6/25/02,0.8,0.8,0.8,0.8,0.8,0
6/26/02,0.76,0.76,0.76,0.76,0.76,2200
6/27/02,0.76,0.76,0.76,0.76,0.76,4600
6/28/02,0.76,0.76,0.76,0.76,0.76,200
7/1/02,0.76,0.76,0.75,0.75,0.75,13000
7/2/02,0.78,0.82,0.78,0.78,0.78,23200
7/3/02,0.76,0.76,0.76,0.76,0.76,600
7/5/02,0.76,0.76,0.76,0.76,0.76,200
7/8/02,0.8,0.8,0.8,0.8,0.8,500
7/9/02,0.77,0.8,0.7,0.8,0.8,5400
7/10/02,0.81,0.81,0.71,0.71,0.71,2000
7/11/02,0.81,0.81,0.81,0.81,0.81,9000
7/12/02,0.81,0.82,0.73,0.73,0.73,2200
7/15/02,0.73,0.73,0.73,0.73,0.73,2500
7/16/02,0.8,0.8,0.76,0.76,0.76,900
7/17/02,0.83,0.88,0.83,0.88,0.88,35700
7/18/02,0.89,0.89,0.89,0.89,0.89,1500
7/19/02,0.89,0.89,0.89,0.89,0.89,0
7/22/02,0.87,0.9,0.82,0.83,0.83,45000
7/23/02,0.83,0.85,0.67,0.67,0.67,52900
7/24/02,0.75,0.82,0.68,0.82,0.82,46700
7/25/02,0.79,0.79,0.75,0.75,0.75,1800
7/26/02,0.71,0.79,0.71,0.78,0.78,9700
7/29/02,0.71,0.71,0.71,0.71,0.71,100
7/30/02,0.78,0.79,0.7,0.7,0.7,1200
7/31/02,0.84,0.84,0.79,0.81,0.81,19900
8/1/02,0.75,0.75,0.75,0.75,0.75,3200
8/2/02,1,1,0.75,0.75,0.75,900
8/5/02,0.8,0.83,0.75,0.75,0.75,2700
8/6/02,0.75,0.75,0.75,0.75,0.75,0
8/7/02,0.82,0.83,0.8,0.8,0.8,5900
8/8/02,0.83,0.83,0.81,0.81,0.81,6900
8/9/02,0.81,0.81,0.81,0.81,0.81,0
8/12/02,0.82,0.82,0.82,0.82,0.82,100
8/13/02,0.83,0.83,0.8,0.8,0.8,2600
8/14/02,0.8,0.8,0.8,0.8,0.8,600
8/15/02,0.76,0.76,0.76,0.76,0.76,2000
8/16/02,0.76,0.76,0.76,0.76,0.76,5000
8/19/02,0.76,0.8,0.75,0.8,0.8,3700
8/20/02,0.8,0.8,0.8,0.8,0.8,0
8/21/02,0.75,0.8,0.73,0.8,0.8,13500
8/22/02,0.75,0.83,0.75,0.83,0.83,17000
8/23/02,0.83,0.83,0.76,0.76,0.76,10200
8/26/02,0.74,0.78,0.74,0.76,0.76,29900
8/27/02,0.76,0.76,0.76,0.76,0.76,0
8/28/02,0.81,0.9,0.8,0.9,0.9,55800
8/29/02,0.95,0.95,0.84,0.84,0.84,12300
8/30/02,0.85,0.85,0.85,0.85,0.85,800
9/3/02,0.85,0.85,0.74,0.74,0.74,19300
9/4/02,0.76,0.85,0.76,0.84,0.84,3000
9/5/02,0.84,0.84,0.84,0.84,0.84,0
9/6/02,0.81,0.81,0.81,0.81,0.81,1500
9/9/02,0.81,0.84,0.81,0.84,0.84,3500
9/10/02,0.89,0.9,0.85,0.9,0.9,6000
9/11/02,0.87,0.87,0.87,0.87,0.87,400
9/12/02,0.87,0.87,0.87,0.87,0.87,0
9/13/02,0.87,0.87,0.87,0.87,0.87,1400
9/16/02,0.87,0.87,0.87,0.87,0.87,0
9/17/02,0.87,0.87,0.76,0.77,0.77,20400
9/18/02,0.77,0.78,0.77,0.77,0.77,5000
9/19/02,0.8,0.8,0.75,0.79,0.79,12500
9/20/02,0.76,0.76,0.75,0.76,0.76,15300
9/23/02,0.76,0.8,0.75,0.8,0.8,25400
9/24/02,0.85,0.89,0.83,0.83,0.83,6900
9/25/02,0.89,0.9,0.82,0.9,0.9,1900
9/26/02,0.86,0.9,0.75,0.85,0.85,15600
9/27/02,0.8,0.84,0.76,0.8,0.8,11400
9/30/02,0.81,0.81,0.81,0.81,0.81,400
10/1/02,0.82,0.84,0.81,0.84,0.84,1200
10/2/02,0.81,0.81,0.81,0.81,0.81,200
10/3/02,0.81,0.81,0.76,0.8,0.8,15100
10/4/02,0.82,0.82,0.8,0.8,0.8,7600
10/7/02,0.8,0.8,0.8,0.8,0.8,1100
10/8/02,0.87,0.9,0.76,0.76,0.76,4700
10/9/02,0.87,0.88,0.77,0.77,0.77,900
10/10/02,0.88,0.88,0.87,0.87,0.87,700
10/11/02,0.88,0.89,0.8,0.89,0.89,4600
10/14/02,0.77,0.88,0.73,0.75,0.75,26300
10/15/02,0.76,0.76,0.76,0.76,0.76,2000
10/16/02,0.81,0.84,0.75,0.83,0.83,2200
10/17/02,0.89,0.89,0.75,0.76,0.76,8700
10/18/02,0.92,0.92,0.75,0.75,0.75,600
10/21/02,0.76,0.76,0.76,0.76,0.76,200
10/22/02,0.8,0.8,0.8,0.8,0.8,100
10/23/02,0.84,0.84,0.76,0.76,0.76,7900
10/24/02,0.85,0.89,0.8,0.8,0.8,11500
10/25/02,0.8,0.86,0.76,0.84,0.84,10900
10/28/02,0.85,0.85,0.77,0.85,0.85,11000
10/29/02,0.85,0.85,0.85,0.85,0.85,0
10/30/02,0.77,0.84,0.77,0.84,0.84,200
10/31/02,0.85,0.85,0.85,0.85,0.85,5000
11/1/02,0.81,0.81,0.81,0.81,0.81,6100
11/4/02,0.85,0.85,0.85,0.85,0.85,1000
11/5/02,0.78,0.78,0.77,0.78,0.78,9800
11/6/02,0.75,0.77,0.73,0.73,0.73,18800
11/7/02,0.84,0.85,0.77,0.77,0.77,1600
11/8/02,0.85,0.85,0.85,0.85,0.85,3000
11/11/02,0.78,0.78,0.78,0.78,0.78,100
11/12/02,0.78,0.78,0.78,0.78,0.78,0
11/13/02,0.78,0.78,0.76,0.76,0.76,8800
11/14/02,0.77,0.77,0.76,0.76,0.76,2200
11/15/02,0.76,0.76,0.76,0.76,0.76,0
11/18/02,0.78,0.78,0.78,0.78,0.78,100
11/19/02,0.82,0.82,0.82,0.82,0.82,100
11/20/02,0.81,0.82,0.81,0.82,0.82,6900
11/21/02,0.81,0.81,0.81,0.81,0.81,2900
11/22/02,0.81,0.82,0.81,0.82,0.82,3000
11/25/02,0.84,0.84,0.84,0.84,0.84,1000
11/26/02,0.85,0.94,0.84,0.9,0.9,78500
11/27/02,0.94,0.95,0.88,0.9,0.9,43000
11/29/02,0.94,0.94,0.92,0.94,0.94,33100
12/2/02,0.92,0.96,0.81,0.95,0.95,40000
12/3/02,0.94,0.94,0.92,0.94,0.94,38100
12/4/02,0.96,1.19,0.93,1.09,1.09,84800
12/5/02,1.1,1.15,1.09,1.13,1.13,62700
12/6/02,1.12,1.12,0.89,0.95,0.95,91500
12/9/02,0.95,0.95,0.95,0.95,0.95,4400
12/10/02,0.94,0.97,0.93,0.97,0.97,13800
12/11/02,0.98,1.05,0.98,1.03,1.03,26100
12/12/02,1.01,1.02,0.94,1.02,1.02,19100
12/13/02,0.96,1.05,0.95,1.03,1.03,7900
12/16/02,1,1.1,1,1.1,1.1,17000
12/17/02,1.1,1.12,1.09,1.1,1.1,53700
12/18/02,1.18,1.18,1.06,1.07,1.07,11200
12/19/02,1.08,1.1,1.08,1.1,1.1,12100
12/20/02,1.15,1.23,1.11,1.23,1.23,99900
12/23/02,1.2,1.38,1.15,1.18,1.18,59800
12/24/02,1.2,1.34,1.18,1.24,1.24,9300
12/26/02,1.24,1.25,1.15,1.16,1.16,4700
12/27/02,1.2,1.25,1.15,1.19,1.19,47800
12/30/02,1.13,1.21,1.11,1.11,1.11,6900
12/31/02,1.16,1.17,1.1,1.1,1.1,3100
1/2/03,1.16,1.16,1.09,1.14,1.14,6400
1/3/03,1.13,1.22,1.13,1.15,1.15,3200
1/6/03,1.16,1.23,1.11,1.19,1.19,11300
1/7/03,1.17,1.17,1.14,1.17,1.17,25300
1/8/03,1.22,1.22,1.17,1.2,1.2,33300
1/9/03,1.18,1.23,1.18,1.2,1.2,29600
1/10/03,1.18,1.24,1.12,1.19,1.19,57500
1/13/03,1.3,1.35,1.24,1.34,1.34,59600
1/14/03,1.37,1.56,1.37,1.47,1.47,241400
1/15/03,1.55,1.58,1.45,1.45,1.45,59500
1/16/03,1.55,1.58,1.39,1.49,1.49,22000
1/17/03,1.48,1.48,1.25,1.3,1.3,25900
1/21/03,1.31,1.75,1.3,1.74,1.74,240600
1/22/03,1.89,2.15,1.74,1.95,1.95,269300
1/23/03,2,2.15,1.96,2.14,2.14,221300
1/24/03,2.17,2.26,1.85,2.1,2.1,174500
1/27/03,2.1,2.1,1.85,2.09,2.09,72700
1/28/03,2.05,2.24,1.97,2.08,2.08,49100
1/29/03,2.18,2.18,2.01,2.05,2.05,54200
1/30/03,2.06,2.07,1.9,1.91,1.91,87400
1/31/03,1.9,2.05,1.9,2.03,2.03,49500
2/3/03,2.09,2.5,2.04,2.5,2.5,92400
2/4/03,2.59,2.59,2.31,2.41,2.41,39100
2/5/03,2.4,2.41,2.22,2.27,2.27,44500
2/6/03,2.16,2.32,2.16,2.26,2.26,20600
2/7/03,2.18,2.25,2.1,2.14,2.14,17900
2/10/03,2.12,2.29,2.1,2.15,2.15,19100
2/11/03,2.12,2.15,1.96,2.01,2.01,39000
2/12/03,1.96,2.01,1.91,1.98,1.98,21800
2/13/03,1.97,1.98,1.92,1.97,1.97,11400
2/14/03,1.95,1.98,1.76,1.78,1.78,48700
2/18/03,1.9,1.93,1.77,1.93,1.93,64500
2/19/03,1.88,2.01,1.88,2,2,35900
2/20/03,2.02,2.02,1.96,1.97,1.97,21000
2/21/03,2.02,2.15,2,2.06,2.06,49900
2/24/03,2.14,2.14,2,2.02,2.02,14000
2/25/03,2.13,2.15,2.03,2.06,2.06,50900
2/26/03,2.07,2.07,2,2.01,2.01,25400
2/27/03,2.02,2.04,1.91,2.01,2.01,32700
2/28/03,2.05,2.12,1.95,1.98,1.98,26200
3/3/03,1.92,1.97,1.89,1.91,1.91,10200
3/4/03,1.88,1.95,1.55,1.88,1.88,43200
3/5/03,1.71,1.85,1.61,1.75,1.75,21600
3/6/03,1.84,1.84,1.68,1.78,1.78,21600
3/7/03,1.83,1.85,1.8,1.8,1.8,13500
3/10/03,1.79,1.79,1.66,1.72,1.72,16800
3/11/03,1.71,1.76,1.66,1.69,1.69,9600
3/12/03,1.69,1.69,1.69,1.69,1.69,0
3/13/03,1.7,1.74,1.65,1.73,1.73,44000
3/14/03,1.68,2.01,1.68,2.01,2.01,25600
3/17/03,2.01,2.01,1.83,1.92,1.92,9500
3/18/03,1.96,2.07,1.92,2,2,21700
3/19/03,2.11,2.11,1.95,1.95,1.95,22400
3/20/03,1.99,2.09,1.78,1.99,1.99,6700
3/21/03,2.04,2.1,1.99,2.04,2.04,28000
3/24/03,1.83,1.96,1.82,1.96,1.96,15600
3/25/03,1.67,1.95,1.41,1.91,1.91,42700
3/26/03,1.97,2.05,1.8,1.93,1.93,46900
3/27/03,1.9,1.9,1.83,1.87,1.87,4200
3/28/03,1.88,1.88,1.85,1.85,1.85,4000
3/31/03,1.85,1.85,1.7,1.84,1.84,15100
4/1/03,1.53,1.95,1.5,1.81,1.81,28800
4/2/03,1.81,1.91,1.81,1.89,1.89,13000
4/3/03,1.85,1.97,1.83,1.84,1.84,17000
4/4/03,1.82,1.9,1.82,1.9,1.9,8800
4/7/03,1.89,1.95,1.85,1.91,1.91,21200
4/8/03,1.97,2,1.91,2,2,25500
4/9/03,2.02,2.02,1.9,1.9,1.9,31900
4/10/03,1.78,1.92,1.78,1.88,1.88,16500
4/11/03,1.9,2,1.87,1.87,1.87,32400
4/14/03,1.97,2.1,1.97,2,2,59100
4/15/03,1.93,2.12,1.92,2.09,2.09,17100
4/16/03,1.92,2.12,1.92,2.02,2.02,30600
4/17/03,2.11,2.15,2,2.15,2.15,38100
4/21/03,2.15,2.58,2.14,2.58,2.58,116400
4/22/03,2.25,2.35,1.96,2.19,2.19,267700
4/23/03,2.18,2.3,2,2.05,2.05,101600
4/24/03,2.15,2.18,1.88,1.98,1.98,98600
4/25/03,2.08,2.08,1.87,1.91,1.91,38300
4/28/03,1.98,2.02,1.87,1.88,1.88,57200
4/29/03,1.87,1.96,1.87,1.94,1.94,63400
4/30/03,1.97,1.97,1.87,1.94,1.94,34400
5/1/03,1.94,1.94,1.88,1.93,1.93,9600
5/2/03,1.96,2.03,1.88,2,2,37400
5/5/03,2,2,1.86,1.96,1.96,39900
5/6/03,1.96,1.96,1.86,1.93,1.93,24600
5/7/03,1.95,1.95,1.85,1.85,1.85,26800
5/8/03,1.9,1.9,1.86,1.86,1.86,19400
5/9/03,1.88,1.94,1.86,1.93,1.93,26200
5/12/03,1.97,2.1,1.93,2.02,2.02,76600
5/13/03,2,2.06,1.91,1.94,1.94,14300
5/14/03,1.92,1.97,1.92,1.95,1.95,16100
5/15/03,2.03,2.03,1.89,1.94,1.94,13400
5/16/03,1.87,1.95,1.85,1.94,1.94,30300
5/19/03,1.89,1.95,1.86,1.89,1.89,12300
5/20/03,1.85,1.95,1.85,1.9,1.9,14400
5/21/03,1.87,1.89,1.85,1.89,1.89,6500
5/22/03,1.86,1.96,1.86,1.95,1.95,44900
5/23/03,1.96,1.96,1.9,1.94,1.94,12100
5/27/03,1.94,1.94,1.85,1.85,1.85,25400
5/28/03,1.85,1.88,1.8,1.84,1.84,31200
5/29/03,1.83,1.85,1.63,1.75,1.75,92800
5/30/03,1.69,1.82,1.69,1.76,1.76,15600
6/2/03,1.8,1.8,1.7,1.7,1.7,22200
6/3/03,1.8,1.85,1.71,1.85,1.85,60300
6/4/03,1.85,1.85,1.77,1.79,1.79,13200
6/5/03,1.76,1.79,1.76,1.77,1.77,6800
6/6/03,1.82,1.85,1.75,1.83,1.83,22500
6/9/03,1.85,1.85,1.75,1.83,1.83,8600
6/10/03,1.75,1.83,1.66,1.82,1.82,20500
6/11/03,1.71,1.83,1.71,1.72,1.72,12300
6/12/03,1.71,1.78,1.7,1.75,1.75,11800
6/13/03,1.66,1.75,1.66,1.74,1.74,14800
6/16/03,1.7,1.76,1.7,1.76,1.76,13400
6/17/03,1.82,1.82,1.69,1.75,1.75,18700
6/18/03,1.7,1.8,1.7,1.77,1.77,24700
6/19/03,1.8,1.8,1.72,1.72,1.72,11600
6/20/03,1.71,1.8,1.64,1.64,1.64,66800
6/23/03,1.66,1.66,1.44,1.46,1.46,119300
6/24/03,1.5,1.55,1.45,1.52,1.52,48200
6/25/03,1.66,1.83,1.55,1.79,1.79,206100
6/26/03,1.8,1.82,1.55,1.72,1.72,18200
6/27/03,1.62,1.74,1.62,1.69,1.69,5500
6/30/03,1.68,1.74,1.62,1.62,1.62,13200
7/1/03,1.61,1.68,1.61,1.67,1.67,15800
7/2/03,1.64,1.72,1.61,1.66,1.66,10700
7/3/03,1.66,1.66,1.6,1.66,1.66,9900
7/7/03,1.65,1.74,1.61,1.67,1.67,24200
7/8/03,1.73,1.75,1.68,1.72,1.72,18700
7/9/03,1.72,1.77,1.56,1.73,1.73,21500
7/10/03,1.8,1.8,1.58,1.73,1.73,4700
7/11/03,1.75,1.75,1.6,1.73,1.73,10600
7/14/03,1.79,1.84,1.6,1.71,1.71,25000
7/15/03,1.73,1.73,1.65,1.71,1.71,21700
7/16/03,1.74,1.74,1.65,1.65,1.65,20300
7/17/03,1.75,1.75,1.62,1.7,1.7,23500
7/18/03,1.7,1.75,1.64,1.64,1.64,12600
7/21/03,1.62,1.76,1.61,1.74,1.74,24200
7/22/03,1.75,1.75,1.61,1.63,1.63,63100
7/23/03,1.64,1.73,1.61,1.64,1.64,34400
7/24/03,1.73,1.73,1.65,1.65,1.65,17200
7/25/03,1.69,1.89,1.69,1.89,1.89,101800
7/28/03,1.9,1.9,1.68,1.8,1.8,69900
7/29/03,1.8,1.88,1.71,1.75,1.75,8600
7/30/03,1.8,1.8,1.69,1.78,1.78,32900
7/31/03,1.68,1.8,1.68,1.78,1.78,12600
8/1/03,1.78,1.78,1.65,1.68,1.68,21000
8/4/03,1.67,1.73,1.64,1.67,1.67,12800
8/5/03,1.75,1.75,1.65,1.75,1.75,10600
8/6/03,1.75,1.75,1.63,1.65,1.65,19900
8/7/03,1.69,1.76,1.69,1.73,1.73,35500
8/8/03,1.73,1.78,1.7,1.78,1.78,41200
8/11/03,1.8,1.8,1.75,1.8,1.8,70200
8/12/03,1.71,1.81,1.71,1.8,1.8,10700
8/13/03,1.81,1.89,1.8,1.89,1.89,24800
8/14/03,1.9,1.92,1.79,1.8,1.8,28300
8/15/03,1.82,1.95,1.75,1.75,1.75,14700
8/18/03,1.85,1.85,1.71,1.84,1.84,16200
8/19/03,1.75,1.98,1.74,1.98,1.98,476800
8/20/03,1.86,2.38,1.75,2.24,2.24,291200
8/21/03,2.28,2.36,2.11,2.35,2.35,118100
8/22/03,2.5,2.5,2.15,2.35,2.35,63900
8/25/03,2.2,2.8,2.12,2.71,2.71,463200
8/26/03,2.8,2.85,2.48,2.6,2.6,204400
8/27/03,2.63,2.69,2.3,2.5,2.5,102800
8/28/03,2.55,2.7,2.45,2.6,2.6,81700
8/29/03,2.62,2.72,2.6,2.67,2.67,84100
9/2/03,2.75,3,2.7,2.9,2.9,669400
9/3/03,2.95,2.95,2.75,2.77,2.77,150400
9/4/03,2.83,2.83,2.5,2.65,2.65,197600
9/5/03,2.59,2.7,2.5,2.57,2.57,91800
9/8/03,2.6,2.67,2.5,2.5,2.5,83900
9/9/03,2.65,2.69,2.43,2.6,2.6,89700
9/10/03,2.59,2.73,2.5,2.59,2.59,70200
9/11/03,2.42,2.55,2.42,2.51,2.51,30100
9/12/03,2.5,2.54,2.44,2.45,2.45,15000
9/15/03,2.54,2.54,2.42,2.45,2.45,31500
9/16/03,2.46,2.46,2.37,2.41,2.41,42700
9/17/03,2.38,2.41,2.3,2.4,2.4,52800
9/18/03,2.4,2.62,2.36,2.57,2.57,79900
9/19/03,2.65,2.65,2.53,2.65,2.65,37000
9/22/03,2.7,2.88,2.55,2.85,2.85,153700
9/23/03,2.89,2.9,2.7,2.72,2.72,91700
9/24/03,2.67,2.79,2.5,2.62,2.62,50400
9/25/03,2.65,2.65,2.47,2.48,2.48,34600
9/26/03,2.4,2.55,2.4,2.5,2.5,25400
9/29/03,2.5,2.55,2.35,2.53,2.53,46000
9/30/03,2.33,2.51,2.33,2.38,2.38,18800
10/1/03,2.54,2.55,2.35,2.35,2.35,28500
10/2/03,2.4,2.4,2.22,2.35,2.35,40000
10/3/03,2.24,2.48,2.22,2.25,2.25,33800
10/6/03,2.19,2.39,2.15,2.28,2.28,46000
10/7/03,2.29,2.3,2.15,2.3,2.3,26500
10/8/03,2.22,2.39,2.18,2.39,2.39,30000
10/9/03,2.38,2.39,2.22,2.27,2.27,20600
10/10/03,2.34,2.35,2.28,2.28,2.28,19900
10/13/03,2.25,2.5,2.24,2.42,2.42,83500
10/14/03,2.42,2.56,2.42,2.53,2.53,50100
10/15/03,2.54,2.56,2.38,2.44,2.44,35400
10/16/03,2.35,2.44,2.35,2.4,2.4,7600
10/17/03,2.35,2.45,2.33,2.35,2.35,23000
10/20/03,2.35,2.35,2.2,2.26,2.26,30500
10/21/03,2.27,2.45,2.27,2.44,2.44,27700
10/22/03,2.31,2.44,2.3,2.44,2.44,12900
10/23/03,2.32,2.32,2.21,2.26,2.26,27200
10/24/03,2.26,2.3,2.21,2.26,2.26,20000
10/27/03,2.4,2.46,2.3,2.45,2.45,102100
10/28/03,2.46,2.55,2.42,2.53,2.53,67100
10/29/03,2.52,2.52,2.36,2.45,2.45,19500
10/30/03,2.44,2.45,2.4,2.4,2.4,15800
10/31/03,2.44,2.49,2.4,2.48,2.48,29800
11/3/03,2.45,2.49,2.31,2.35,2.35,85500
11/4/03,2.4,2.44,2.38,2.42,2.42,30400
11/5/03,2.36,2.47,2.36,2.45,2.45,19200
11/6/03,2.45,2.56,2.34,2.52,2.52,58200
11/7/03,2.52,2.71,2.52,2.69,2.69,96100
11/10/03,2.55,2.75,2.55,2.65,2.65,68400
11/11/03,2.65,2.73,2.6,2.73,2.73,11800
11/12/03,2.65,2.7,2.49,2.7,2.7,51100
11/13/03,2.7,2.7,2.51,2.66,2.66,27100
11/14/03,2.71,2.85,2.48,2.63,2.63,195900
11/17/03,2.46,2.5,2.31,2.48,2.48,88900
11/18/03,2.5,2.51,2.42,2.51,2.51,28800
11/19/03,2.57,2.57,2.45,2.5,2.5,8600
11/20/03,2.5,2.5,2.29,2.35,2.35,23900
11/21/03,2.47,2.47,2.35,2.35,2.35,31700
11/24/03,2.4,2.4,2.25,2.35,2.35,64600
11/25/03,2.4,2.4,2.3,2.33,2.33,31500
11/26/03,2.3,2.33,2.25,2.3,2.3,80700
11/28/03,2.35,2.35,2.2,2.3,2.3,39600
12/1/03,2.25,2.4,2.25,2.39,2.39,54400
12/2/03,2.4,2.4,2.33,2.33,2.33,103700
12/3/03,2.38,2.39,2.31,2.34,2.34,30900
12/4/03,2.29,2.35,2.16,2.25,2.25,146400
12/5/03,2.25,2.31,2.18,2.24,2.24,89000
12/8/03,2.16,2.23,2.16,2.2,2.2,39400
12/9/03,2.09,2.25,2.09,2.22,2.22,43700
12/10/03,2.2,2.2,2.09,2.18,2.18,13700
12/11/03,2.08,2.27,2.08,2.2,2.2,76200
12/12/03,2.17,2.29,2.16,2.29,2.29,31200
12/15/03,2.32,2.32,2.17,2.17,2.17,91900
12/16/03,2.15,2.25,2.11,2.19,2.19,113300
12/17/03,2.25,2.25,2.11,2.15,2.15,47600
12/18/03,2.16,2.18,2.12,2.16,2.16,22900
12/19/03,2.25,2.25,2.11,2.12,2.12,21500
12/22/03,2.18,2.23,2.11,2.21,2.21,35600
12/23/03,2.24,2.24,2.17,2.22,2.22,23100
12/24/03,2.33,2.37,2.13,2.23,2.23,20000
12/26/03,2.2,2.29,2.2,2.27,2.27,11800
12/29/03,2.29,2.32,2.25,2.3,2.3,43900
12/30/03,2.3,2.35,2.25,2.3,2.3,58700
12/31/03,2.35,2.4,2.2,2.4,2.4,68500
1/2/04,2.76,2.98,2.7,2.77,2.77,354400
1/5/04,2.8,2.89,2.77,2.87,2.87,143000
1/6/04,2.9,2.9,2.78,2.79,2.79,51800
1/7/04,2.81,2.82,2.65,2.67,2.67,84300
1/8/04,2.74,2.75,2.65,2.72,2.72,52000
1/9/04,2.74,2.77,2.71,2.73,2.73,41900
1/12/04,2.78,2.79,2.73,2.77,2.77,54800
1/13/04,2.79,2.86,2.79,2.85,2.85,56400
1/14/04,2.9,3.11,2.86,3.04,3.04,285000
1/15/04,3.1,3.12,3.01,3.09,3.09,78400
1/16/04,3.08,3.14,3.05,3.09,3.09,56200
1/20/04,3.09,3.15,2.94,2.98,2.98,83000
1/21/04,2.99,3.1,2.73,2.88,2.88,134200
1/22/04,2.61,2.65,2.43,2.55,2.55,459800
1/23/04,2.58,2.58,2.5,2.53,2.53,119200
1/26/04,2.5,2.58,2.4,2.43,2.43,162600
1/27/04,2.4,2.5,2.33,2.38,2.38,90100
1/28/04,2.46,2.46,2.34,2.4,2.4,54600
1/29/04,2.44,2.44,2.32,2.4,2.4,70200
1/30/04,2.41,2.42,2.34,2.41,2.41,63300
2/2/04,2.42,2.42,2.33,2.35,2.35,43600
